CECO,DESCRIPCION_CECO,Año,Mes,NOMBRE_INDICADOR,INDICADOR
1796,HOTEL DECAMERON MARYLAND,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,7500"
1796,HOTEL DECAMERON MARYLAND,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,7300"
1796,HOTEL DECAMERON MARYLAND,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,7300"
1798,PROYECTOS CINEPOLIS,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,7300"
1798,PROYECTOS CINEPOLIS,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,7300"
1798,PROYECTOS CINEPOLIS,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,7300"
1799,HALLAZGOS FIC,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,9900"
1799,HALLAZGOS FIC,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,0500"
1799,HALLAZGOS FIC,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,0500"
1800,OFICINAS BID,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,7200"
1800,OFICINAS BID,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,7200"
1800,OFICINAS BID,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,7200"
1801,COLSUBSIDIO VIVIENDA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,9400"
1801,COLSUBSIDIO VIVIENDA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,9400"
1801,COLSUBSIDIO VIVIENDA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,9400"
1802,TORRE 3A PLAZA DE LAS AMERICAS,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,9000"
1802,TORRE 3A PLAZA DE LAS AMERICAS,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,9000"
1802,TORRE 3A PLAZA DE LAS AMERICAS,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,9100"
1803,BODEGA PROSEGUR,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,8200"
1803,BODEGA PROSEGUR,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,8200"
1803,BODEGA PROSEGUR,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,5400"
1804,EDIFICIO QUINTA MUTIS ROSARIO,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,3800"
1804,EDIFICIO QUINTA MUTIS ROSARIO,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,3900"
1804,EDIFICIO QUINTA MUTIS ROSARIO,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,3600"
1805,I.E. HERIBERTO GARCIA-I.E. ARR,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,6500"
1805,I.E. HERIBERTO GARCIA-I.E. ARR,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,6500"
1805,I.E. HERIBERTO GARCIA-I.E. ARR,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,6500"
1806,PROYECTOS VARIOS AVIANCA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,8700"
1806,PROYECTOS VARIOS AVIANCA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,8700"
1806,PROYECTOS VARIOS AVIANCA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,8700"
1808,COLEGIO MARYMOUNT,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,2600"
1808,COLEGIO MARYMOUNT,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,2600"
1808,COLEGIO MARYMOUNT,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,2600"
1810,VARIOS CLINICA DEL COUNTRY,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,3200"
1810,VARIOS CLINICA DEL COUNTRY,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,3200"
1810,VARIOS CLINICA DEL COUNTRY,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,3200"
1811,PUENTE PEATONAL COLEGIO N. G.,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,6600"
1811,PUENTE PEATONAL COLEGIO N. G.,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,6600"
1811,PUENTE PEATONAL COLEGIO N. G.,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,6600"
1812,CEDI COPACABANA VELEZ,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,3700"
1812,CEDI COPACABANA VELEZ,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,3700"
1812,CEDI COPACABANA VELEZ,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,3700"
1813,FISCALIA DE CUCUTA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,7300"
1813,FISCALIA DE CUCUTA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,4400"
1813,FISCALIA DE CUCUTA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,5000"
1814,PPTE PROMOBILY,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,5800"
1814,PPTE PROMOBILY,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,5800"
1814,PPTE PROMOBILY,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,5800"
1815,PARQUEADERO NUEVA GRANADA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,7100"
1815,PARQUEADERO NUEVA GRANADA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,7100"
1815,PARQUEADERO NUEVA GRANADA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,7100"
1816,CENTRO ESPECIALISTA CR 7 T SUR,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,7000"
1816,CENTRO ESPECIALISTA CR 7 T SUR,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,7000"
1816,CENTRO ESPECIALISTA CR 7 T SUR,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,7000"
1818,BODEGA BAENA MORA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,2800"
1818,BODEGA BAENA MORA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,1900"
1818,BODEGA BAENA MORA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,4100"
1822,FASE RECIBO FINAL MEDICADIZ,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,9600"
1822,FASE RECIBO FINAL MEDICADIZ,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,9500"
1822,FASE RECIBO FINAL MEDICADIZ,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,9500"
1824,MEGAVITRINA GERENCIA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,3000"
1824,MEGAVITRINA GERENCIA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,3800"
1824,MEGAVITRINA GERENCIA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,5400"
1825,FALABELLA MALL PLAZA MANIZALES,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,6600"
1825,FALABELLA MALL PLAZA MANIZALES,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,6600"
1825,FALABELLA MALL PLAZA MANIZALES,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,6600"
1826,C. INVESTIGACION BIOLOGIA U. R,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,6500"
1826,C. INVESTIGACION BIOLOGIA U. R,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,1500"
1826,C. INVESTIGACION BIOLOGIA U. R,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,8800"
1827,Z. FRANCA LA VIRGINIA  A. C.,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1827,Z. FRANCA LA VIRGINIA  A. C.,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1827,Z. FRANCA LA VIRGINIA  A. C.,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1829,EDIF. NUEVA SEDE COR. CINECOLO,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,4000"
1829,EDIF. NUEVA SEDE COR. CINECOLO,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,3200"
1829,EDIF. NUEVA SEDE COR. CINECOLO,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,4200"
1832,SINIESTRO INCENDIO CCIB,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,5500"
1832,SINIESTRO INCENDIO CCIB,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,5400"
1832,SINIESTRO INCENDIO CCIB,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,5400"
1833,COLORE CASABLANCA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,2500"
1833,COLORE CASABLANCA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,2500"
1833,COLORE CASABLANCA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"3,2500"
1834,COLORE LA CENTRAL,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,0000"
1834,COLORE LA CENTRAL,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,0000"
1834,COLORE LA CENTRAL,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,9900"
1835,PISO 13.14.15 HOSP EL BOSQUE,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,7800"
1835,PISO 13.14.15 HOSP EL BOSQUE,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,7800"
1835,PISO 13.14.15 HOSP EL BOSQUE,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,7800"
1836,ENTREGA BLOQUE HeI EXTERNADO,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,1300"
1836,ENTREGA BLOQUE HeI EXTERNADO,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,1300"
1836,ENTREGA BLOQUE HeI EXTERNADO,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,1300"
1837,CEDI MERCADERIA IBAGUE,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,9100"
1837,CEDI MERCADERIA IBAGUE,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,8800"
1837,CEDI MERCADERIA IBAGUE,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,8700"
1838,CASA LA BUHARDILLA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,6900"
1838,CASA LA BUHARDILLA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,7200"
1838,CASA LA BUHARDILLA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,7000"
1839,LOCAL A.C. CL SANTA FE MEDELLI,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"7,1900"
1839,LOCAL A.C. CL SANTA FE MEDELLI,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"7,1900"
1839,LOCAL A.C. CL SANTA FE MEDELLI,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"7,1900"
1841,LOCAL A.C. VIVA ENVIGADO,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,7800"
1841,LOCAL A.C. VIVA ENVIGADO,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,7800"
1841,LOCAL A.C. VIVA ENVIGADO,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,7800"
1843,LOCAL A.C. VIVA TUNJA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,9200"
1843,LOCAL A.C. VIVA TUNJA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,9200"
1843,LOCAL A.C. VIVA TUNJA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,9200"
1845,CUBIERTA C.C. ANDINO,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,8600"
1845,CUBIERTA C.C. ANDINO,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1845,CUBIERTA C.C. ANDINO,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1846,URBAN. PLAZA CLARO IDU 1457,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,1100"
1846,URBAN. PLAZA CLARO IDU 1457,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,8600"
1846,URBAN. PLAZA CLARO IDU 1457,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,6400"
1847,EDIFICIO PATRIMONIO,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1847,EDIFICIO PATRIMONIO,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1847,EDIFICIO PATRIMONIO,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1848,REMODE. OFICINA BID P 20,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,1200"
1848,REMODE. OFICINA BID P 20,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,8200"
1848,REMODE. OFICINA BID P 20,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,5900"
1849,ZONAS EXTERIORES CENTRO COMERC,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,2000"
1849,ZONAS EXTERIORES CENTRO COMERC,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,5400"
1849,ZONAS EXTERIORES CENTRO COMERC,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,5300"
1850,REMODELACION Y SUMINISTRO BAÑO,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,9800"
1850,REMODELACION Y SUMINISTRO BAÑO,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,8500"
1850,REMODELACION Y SUMINISTRO BAÑO,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,8500"
1851,ETAPA 1 PROYECTO LA COLINA ED,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1851,ETAPA 1 PROYECTO LA COLINA ED,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1851,ETAPA 1 PROYECTO LA COLINA ED,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1853,PLAN PARCIAL,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"6,7200"
1853,PLAN PARCIAL,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"6,7200"
1853,PLAN PARCIAL,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"6,7200"
1854,CAMBIO CUBIERTAS AULAS ELEMENT,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,1400"
1854,CAMBIO CUBIERTAS AULAS ELEMENT,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,1400"
1854,CAMBIO CUBIERTAS AULAS ELEMENT,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,1400"
1855,REMODELACION TORRE SAMSUNG,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"4,7900"
1855,REMODELACION TORRE SAMSUNG,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"4,7900"
1855,REMODELACION TORRE SAMSUNG,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"4,7900"
1856,DISTRITO 90,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,4200"
1856,DISTRITO 90,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,5400"
1856,DISTRITO 90,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,6200"
1857,COLPATRIA ALAMEDA SAN DIEGO,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,7000"
1857,COLPATRIA ALAMEDA SAN DIEGO,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,9500"
1857,COLPATRIA ALAMEDA SAN DIEGO,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,7900"
1858,ED. DIRECCION GENERAL BANCO AG,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,6300"
1858,ED. DIRECCION GENERAL BANCO AG,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,5300"
1858,ED. DIRECCION GENERAL BANCO AG,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,5500"
1859,MEDITERRANEO,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,3600"
1859,MEDITERRANEO,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,3600"
1859,MEDITERRANEO,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"3,3600"
1860,EDIFICIO 593,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,4800"
1860,EDIFICIO 593,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,5400"
1860,EDIFICIO 593,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,5300"
1861,PRIMERA ETAPA UNIVERSITARIO SA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,3100"
1861,PRIMERA ETAPA UNIVERSITARIO SA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,3000"
1861,PRIMERA ETAPA UNIVERSITARIO SA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,7500"
1862,EAN LEGACY-ASESORIA ESPECIALIZ,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,3900"
1862,EAN LEGACY-ASESORIA ESPECIALIZ,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,3900"
1862,EAN LEGACY-ASESORIA ESPECIALIZ,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,3900"
1863,CENTRO DE INVESTIGACION BIOLOG,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,8600"
1863,CENTRO DE INVESTIGACION BIOLOG,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,8600"
1863,CENTRO DE INVESTIGACION BIOLOG,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,8600"
1871,CAFETERIA COLEGIO NUEVA GRANAD,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,0000"
1871,CAFETERIA COLEGIO NUEVA GRANAD,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,0000"
1871,CAFETERIA COLEGIO NUEVA GRANAD,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,0000"
1872,HOTEL CASA ISLEÑA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,6000"
1872,HOTEL CASA ISLEÑA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,6000"
1872,HOTEL CASA ISLEÑA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,6000"
1873,CALLE 77,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,6000"
1873,CALLE 77,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,7200"
1873,CALLE 77,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,7800"
1874,REMODELACION CEDIS HOMECENTER,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,0500"
1874,REMODELACION CEDIS HOMECENTER,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,1500"
1874,REMODELACION CEDIS HOMECENTER,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,1300"
1875,PROYECTOS DE BLOQUE D Y H-CLIN,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,3300"
1875,PROYECTOS DE BLOQUE D Y H-CLIN,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,0500"
1875,PROYECTOS DE BLOQUE D Y H-CLIN,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,0500"
1877,REMODELACION C.C.PLAZA DE LAS,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,5500"
1877,REMODELACION C.C.PLAZA DE LAS,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,6000"
1877,REMODELACION C.C.PLAZA DE LAS,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,7400"
1879,COLORE MALL PLAZA MANIZALES,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,0800"
1879,COLORE MALL PLAZA MANIZALES,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,0800"
1879,COLORE MALL PLAZA MANIZALES,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,0800"
1880,REPARACION CASA C.C. MALL PLAZ,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,7500"
1880,REPARACION CASA C.C. MALL PLAZ,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,7700"
1880,REPARACION CASA C.C. MALL PLAZ,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,8000"
1881,IBIS BUDGET MARLY,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,6300"
1881,IBIS BUDGET MARLY,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,8000"
1881,IBIS BUDGET MARLY,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,4800"
1883,"CONTRATO DE VEEDURÍA
CENTRO CO",2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"4,8900"
1883,"CONTRATO DE VEEDURÍA
CENTRO CO",2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"5,0500"
1883,"CONTRATO DE VEEDURÍA
CENTRO CO",2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"5,0200"
1884,CENTRO COMERCIAL NUESTRO CARTA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"4,6600"
1884,CENTRO COMERCIAL NUESTRO CARTA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"4,6000"
1884,CENTRO COMERCIAL NUESTRO CARTA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"4,8800"
1885,COLORE ENSUEÑO BOGOTA-ARTURO C,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,7800"
1885,COLORE ENSUEÑO BOGOTA-ARTURO C,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,5700"
1885,COLORE ENSUEÑO BOGOTA-ARTURO C,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,5700"
1887,EFC PREESCOLAR DEL COL ANGLO C,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,0100"
1887,EFC PREESCOLAR DEL COL ANGLO C,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,6900"
1887,EFC PREESCOLAR DEL COL ANGLO C,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,0800"
1890,CENTRO CIVICO FASE 1 UNI ANDES,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,3100"
1890,CENTRO CIVICO FASE 1 UNI ANDES,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,2900"
1890,CENTRO CIVICO FASE 1 UNI ANDES,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,2800"
1891,PLAZA DE LAS AMERICAS ETAPA 3,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,4200"
1891,PLAZA DE LAS AMERICAS ETAPA 3,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,5100"
1891,PLAZA DE LAS AMERICAS ETAPA 3,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,5700"
1893,MALL PLAZA CALI,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,6400"
1893,MALL PLAZA CALI,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,7500"
1893,MALL PLAZA CALI,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,7000"
1894,OFICINAS BID PISO 3,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"118,4500"
1894,OFICINAS BID PISO 3,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"118,4500"
1894,OFICINAS BID PISO 3,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"118,4500"
1895,REMODELACION PISO 6 BL B,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,9200"
1895,REMODELACION PISO 6 BL B,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,6700"
1895,REMODELACION PISO 6 BL B,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"3,6700"
1899,CLÍNICA AVIDANTI IBAGUE,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1899,CLÍNICA AVIDANTI IBAGUE,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,0600"
1899,CLÍNICA AVIDANTI IBAGUE,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,5300"
1900,P. INSPIRA Y MUELLE CARGA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1900,P. INSPIRA Y MUELLE CARGA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1900,P. INSPIRA Y MUELLE CARGA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1904,FUND. FANA  ADULTO MAYOR,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1904,FUND. FANA  ADULTO MAYOR,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1904,FUND. FANA  ADULTO MAYOR,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,7700"
